zscale-x,zscale-y,zscale-z
-0.48504051030124273,1.1182471948281254,0.0
-0.5029341553081399,1.1056086105470175,0.0
-0.5207179193092916,1.0927413474571765,0.0
-0.5383904363766525,1.0796581597797772,0.0
-0.5559503988188487,1.0663720963229142,0.0
-0.5733965294371295,1.0528963661631268,0.0
-0.5907275530373008,1.0392441931440268,0.0
-0.6079421675036136,1.025428661028789,0.0
-0.625039014771685,1.0114625514470796,0.0
-0.6420166520700992,0.9973581769432562,0.0
-0.6588735237279728,0.9831272116292843,0.0
-0.6756079339303032,0.9687805220932737,0.0
-0.692218020742523,0.9543280013106147,0.0
-0.7087017317434042,0.9397784084190695,0.0
-0.7250568015940256,0.9251392172591596,0.0
-0.7412807318378366,0.910416476517727,0.0
-0.7573707732363993,0.8956146843874973,0.0
-0.7733239109371844,0.8807366804885427,0.0
-0.7891368526498961,0.8657835576641937,0.0
-0.8048060201533566,0.8507545962009998,0.0
-0.8203275442205704,0.8356472226239448,0.0
-0.8356972631987932,0.8204569952278435,0.0
-0.8509107253090032,0.8051776179323511,0.0
-0.8659631947694812,0.7898009839440033,0.0
-0.8808496617671183,0.7743172502401058,0.0
-0.8955648562494362,0.7587149435322125,0.0
-0.9101032655104212,0.7429810979339011,0.0
-0.9244591554431808,0.7271014241890661,0.0
-0.9386265952910545,0.711060509797621,0.0
-0.9525994857124124,0.6948420489475037,0.0
-0.9663715898944346,0.6784291007545935,0.0
-0.9799365674043469,0.6618043737777759,0.0
-0.9932880104486995,0.6449505344272493,0.0
-1.0064194821247419,0.6278505363630376,0.0
-1.0193245562559405,0.6104879676947106,0.0
-1.0319968583232857,0.5928474123087603,0.0
-1.0444301070136581,0.5749148214087582,0.0
-1.056618155845128,0.556677891011633,0.0
-1.068555034330423,0.5381264409004387,0.0
-1.0802349881395545,0.5192527903707377,0.0
-1.09165251767315,0.5000521259419358,0.0
-1.1028024145089224,0.4805228561134868,0.0
-1.1136797951567219,0.46066694828227894,0.0
-1.1242801316050666,0.440490242922793,0.0
-1.134599278138428,0.42000274027662987,0.0
-1.1446334939580898,0.39921885497344084,0.0
-1.1543794611718825,0.378157634217375,0.0
-1.1638342977721174,0.3568429355177601,0.0
-1.1729955652710589,0.3353035602694607,0.0
-1.181861270728044,0.3135733399071758,0.0
-1.1904298629663805,0.2916911718572976,0.0
-1.1987002228559713,0.26970100299614547,0.0
-1.2066716476224575,0.2476517588888904,0.0
-1.214343829184528,0.2255972176888203,0.0
-1.2217168266783291,0.203595828170756,0.0
-1.2287910333064702,0.18171047202894114,0.0
-1.2355671378468247,0.1600081712211205,0.0
-1.2420460811389482,0.13855974177524782,0.0
-1.248229008010099,0.11743939612405725,0.0
-1.254117215136818,0.09672429671334566,0.0
-1.25971209544561,0.07649406416894618,0.0
-1.2650150796822823,0.05683024393042575,0.0
-1.2700275758621546,0.03781573581851845,0.0
-1.274750907351958,0.019534191471957632,0.0
-1.279186250387026,0.002069385037122909,0.0
-1.2833345718259423,-0.014495437095345995,0.0
-1.287196568011296,-0.03007822139217524,0.0
-1.2907726055722437,-0.044598780782871314,0.0
-1.2940626650324645,-0.05797947018208642,0.0
-1.2970662880502972,-0.07014585730587135,0.0
-1.299782529117765,-0.08102738206987263,0.0
-1.302209912492371,-0.09055799792835877,0.0
-1.3043463950911933,-0.09867678862654632,0.0
-1.3061893360335617,-0.10532855405017487,0.0
-1.307735473429795,-0.11046435908499268,0.0
-1.308980908964564,-0.11404203981824716,0.0
-1.3099211007149723,-0.11602666172031299,0.0
-1.3105508645718462,-0.11639092500764163,0.0
-1.310864384524955,-0.11511551285756687,0.0
-1.31085523197684,-0.11218937872224759,0.0
-1.3105163941421312,-0.10760996964005813,0.0
-1.309840311488334,-0.10138338304520704,0.0
-1.3088189240539463,-0.09352445528678892,0.0
-1.30744372639084,-0.08405678075238791,0.0
-1.305705830753065,-0.07301266118304876,0.0
-1.3035960380700065,-0.06043298550052949,0.0
